cell,model,conversation,bleu,rouge_l,sbert_coherence,bert_f1,summary_chars,summary_tokens,scispacy_entity_recall,medcat_entity_recall
embed_clinicalbert,medgemma-4b,RES0029,0.0135841805872913,0.1589299763965381,0.4728384017944336,0.8041089773178101,2395,373,,
embed_clinicalbert,medgemma-4b,RES0036,0.0034974316203718,0.1006224066390041,0.4728024303913116,0.7897776365280151,2359,348,,
embed_clinicalbert,medgemma-4b,RES0058,0.0047790041352275,0.1646008924144769,0.3756353259086609,0.8008527159690857,2207,365,,
embed_clinicalbert,medgemma-4b,RES0060,0.0084182033025578,0.1408688317165753,0.5142529606819153,0.8083302974700928,3397,536,,
embed_clinicalbert,medgemma-4b,RES0062,0.006504688114996,0.1774744027303754,0.5414444804191589,0.8076372742652893,2994,497,,
embed_clinicalbert,medgemma-4b,RES0065,0.0088125697092513,0.2078580481622306,0.5102208256721497,0.8129571080207825,2402,377,,
embed_clinicalbert,medgemma-4b,RES0073,0.0161264601567492,0.0823653643083421,0.4311038553714752,0.792777955532074,10173,1323,,
embed_clinicalbert,medgemma-4b,RES0111,0.0123643440917675,0.2228224172856178,0.3638716340065002,0.8039393424987793,2158,343,,
embed_clinicalbert,medgemma-4b,RES0143,0.0066185469830836,0.178743961352657,0.5220524668693542,0.8023321032524109,2402,372,,
embed_clinicalbert,medgemma-4b,RES0155,0.0040033920599024,0.1691784151677199,0.4281245470046997,0.7915711402893066,2554,398,,
embed_clinicalbert,medgemma-4b,RES0168,0.0024992344681215,0.1099537037037037,0.4043299257755279,0.7941180467605591,2018,304,,
embed_clinicalbert,medgemma-4b,RES0178,0.0061855366185619,0.1701587301587301,0.6345519423484802,0.8098078966140747,2129,336,,
embed_clinicalbert,medgemma-4b,RES0193,0.0096950083265421,0.1373895976447497,0.617964506149292,0.7966602444648743,2903,459,,
embed_clinicalbert,medgemma-4b,RES0194,0.03555195425185,0.2228571428571428,0.5053584575653076,0.8071993589401245,3629,573,,
embed_clinicalbert,qwen3-32b,CAR0001,0.0350517965793981,0.1476952022577611,0.5148276090621948,0.8041350245475769,6140,927,0.4782608695652174,0.4629629629629629
embed_clinicalbert,qwen3-32b,CAR0002,0.0276131517764094,0.1227668346312414,0.4424663186073303,0.8098253607749939,6303,985,0.3565217391304348,0.3461538461538461
embed_clinicalbert,qwen3-32b,CAR0004,0.017530263215064,0.1454545454545454,0.658785343170166,0.8113207221031189,3895,584,0.4482758620689655,0.4831460674157303
embed_clinicalbert,qwen3-32b,CAR0005,0.0282829815892941,0.1256544502617801,0.3970938324928283,0.8030793070793152,6070,898,0.3619047619047619,0.3148148148148148
embed_clinicalbert,qwen3-32b,DER0001,0.0110708444299935,0.1053423626787058,0.4873605370521545,0.8087478280067444,6486,997,0.4307692307692308,0.4031007751937984
embed_clinicalbert,qwen3-32b,GAS0001,0.009866270366425,0.1008482563619227,0.4225792586803436,0.7913898825645447,6432,936,0.3617021276595745,0.4347826086956521
embed_clinicalbert,qwen3-32b,GAS0002,0.0360554943929925,0.1472904122278832,0.5395155549049377,0.7978634238243103,6205,909,0.422680412371134,0.3980582524271844
embed_clinicalbert,qwen3-32b,GAS0003,0.0138250388459617,0.1238447319778188,0.4355823397636413,0.8075184226036072,6395,950,0.4356435643564356,0.4468085106382978
embed_clinicalbert,qwen3-32b,GAS0004,0.0194797001384822,0.1089743589743589,0.4916764497756958,0.7962926030158997,6220,894,0.3629032258064516,0.4329896907216495
embed_clinicalbert,qwen3-32b,GAS0005,0.0072000555177527,0.1312143439282803,0.6841650009155273,0.806910514831543,4747,709,0.2933333333333333,0.3290322580645161
embed_clinicalbert,qwen3-32b,MSK0003,0.0174865388284463,0.1358620689655172,0.3898961842060089,0.7987250089645386,5958,886,0.3952095808383233,0.3877551020408163
embed_clinicalbert,qwen3-32b,MSK0014,0.0167596552832913,0.1445255474452554,0.3630501329898834,0.8070732355117798,6744,1008,0.3804347826086957,0.4121212121212121
embed_clinicalbert,qwen3-32b,MSK0016,0.0053690699755169,0.1238065906991068,0.528826117515564,0.8022834658622742,5905,869,0.3404255319148936,0.3137254901960784
embed_clinicalbert,qwen3-32b,MSK0019,0.0195208749214493,0.1357615894039735,0.4651200473308563,0.7971439361572266,5772,859,0.4405594405594406,0.4318181818181818
embed_clinicalbert,qwen3-32b,MSK0028,0.0153147517047053,0.1564438318401102,0.5492879152297974,0.8064095377922058,5799,910,0.3522727272727273,0.4076433121019108
embed_clinicalbert,qwen3-32b,MSK0031,0.0252666269488288,0.1512884455527847,0.4436280131340027,0.8010329604148865,6405,971,0.4855072463768116,0.4186046511627907
embed_clinicalbert,qwen3-32b,MSK0035,0.0267665508617104,0.1548148148148148,0.3511345088481903,0.8025537133216858,6203,938,0.3592814371257485,0.3766233766233766
embed_clinicalbert,qwen3-32b,MSK0037,0.0156655821779101,0.1420643729189789,0.4657473862171173,0.8013506531715393,5802,871,0.3212121212121212,0.3225806451612903
embed_clinicalbert,qwen3-32b,MSK0038,0.0136641983945614,0.1395041322314049,0.5645112991333008,0.8055905699729919,5673,878,0.3850574712643678,0.3962264150943396
embed_clinicalbert,qwen3-32b,MSK0041,0.0311741056815255,0.1812734082397004,0.4061368405818939,0.8056649565696716,5792,936,0.4806629834254143,0.4716981132075472
embed_clinicalbert,qwen3-32b,RES0007,0.0025545150350931,0.0974778459441036,0.4427348375320434,0.8001232743263245,6273,915,0.2831325301204819,0.3241379310344827
embed_clinicalbert,qwen3-32b,RES0008,0.0124040644337098,0.1131907308377896,0.4587491452693939,0.7940492033958435,6530,951,0.4141414141414141,0.3563218390804598
embed_clinicalbert,qwen3-32b,RES0009,0.0136761306123978,0.1076051779935275,0.5183476805686951,0.7933036088943481,5962,839,0.3282442748091603,0.2900763358778626
